funder_name,grnt_rcdc,pub_rcdc,nb_grnts,nb_obs,nb_pubs
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Gene Therapy,1,1,1
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Genetics,6,37,33
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,HIV/AIDS,3,9,5
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Hematology,7,16,13
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Hepatitis,2,2,1
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Human Genome,2,2,2
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Immunization,3,12,11
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Infectious Diseases,4,10,7
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Kidney Disease,3,3,2
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Lung,1,3,3
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Lung Cancer,1,4,4
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Lymphoma,2,2,1
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Nanotechnology,2,2,1
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Neurodegenerative,1,6,6
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Neurosciences,3,5,4
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Nutrition,1,3,3
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Obesity,1,1,1
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Orphan Drug,2,3,3
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Ovarian Cancer,1,1,1
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Pediatric,5,5,4
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Pediatric Research Initiative,2,2,1
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Prevention,3,11,10
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Rare Diseases,8,49,37
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Regenerative Medicine,1,1,1
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Stem Cell Research,2,4,4
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Stem Cell Research - Embryonic - Non-Human,1,1,1
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Stem Cell Research - Nonembryonic - Human,3,4,3
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Stem Cell Research - Nonembryonic - Non-Human,2,2,2
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Stroke,1,1,1
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Transplantation,3,3,2
French Cancer Funders - ORCID Confirmed,Childhood Leukemia,Vaccine Related,3,8,7
French Cancer Funders - ORCID Confirmed,Climate-Related Exposures and Conditions,,1,33,33
French Cancer Funders - ORCID Confirmed,Climate-Related Exposures and Conditions,Acquired Cognitive Impairment,1,1,1
French Cancer Funders - ORCID Confirmed,Climate-Related Exposures and Conditions,Aging,1,1,1
French Cancer Funders - ORCID Confirmed,Climate-Related Exposures and Conditions,Cancer,1,7,7
French Cancer Funders - ORCID Confirmed,Climate-Related Exposures and Conditions,Climate-Related Exposures and Conditions,1,3,3
French Cancer Funders - ORCID Confirmed,Climate-Related Exposures and Conditions,Complementary and Alternative Medicine,1,1,1
French Cancer Funders - ORCID Confirmed,Climate-Related Exposures and Conditions,Digestive Diseases,1,3,3
French Cancer Funders - ORCID Confirmed,Climate-Related Exposures and Conditions,Genetics,1,17,17
French Cancer Funders - ORCID Confirmed,Climate-Related Exposures and Conditions,Kidney Disease,1,1,1
French Cancer Funders - ORCID Confirmed,Climate-Related Exposures and Conditions,Neurodegenerative,1,1,1
French Cancer Funders - ORCID Confirmed,Climate-Related Exposures and Conditions,Neurosciences,1,2,2
French Cancer Funders - ORCID Confirmed,Climate-Related Exposures and Conditions,Nutrition,1,1,1
French Cancer Funders - ORCID Confirmed,Climate-Related Exposures and Conditions,Rare Diseases,1,2,2
French Cancer Funders - ORCID Confirmed,Climate-Related Exposures and Conditions,Urologic Diseases,1,1,1
French Cancer Funders - ORCID Confirmed,Climate-Related Exposures and Conditions,Vaccine Related,1,1,1
French Cancer Funders - ORCID Confirmed,Clinical Trials and Supportive Activities,,1,5,5
French Cancer Funders - ORCID Confirmed,Clinical Trials and Supportive Activities,Cancer,1,3,3
French Cancer Funders - ORCID Confirmed,Clinical Trials and Supportive Activities,Childhood Leukemia,1,1,1
French Cancer Funders - ORCID Confirmed,Clinical Trials and Supportive Activities,Clinical Research,1,2,2
French Cancer Funders - ORCID Confirmed,Clinical Trials and Supportive Activities,Clinical Trials and Supportive Activities,1,1,1
French Cancer Funders - ORCID Confirmed,Clinical Trials and Supportive Activities,Hematology,1,1,1
French Cancer Funders - ORCID Confirmed,Clinical Trials and Supportive Activities,Lymphoma,1,2,2
French Cancer Funders - ORCID Confirmed,Clinical Trials and Supportive Activities,Patient Safety,1,1,1
French Cancer Funders - ORCID Confirmed,Clinical Trials and Supportive Activities,Pediatric,1,1,1
French Cancer Funders - ORCID Confirmed,Clinical Trials and Supportive Activities,Rare Diseases,1,2,2
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,,11,125,99
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Aging,2,2,2
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Asthma,1,1,1
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Atherosclerosis,1,1,1
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Autoimmune Disease,4,4,2
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Bioengineering,1,1,1
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Biotechnology,2,2,2
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Brain Cancer,1,1,1
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Brain Disorders,2,2,2
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Breast Cancer,2,2,2
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Cancer,9,100,66
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Cardiovascular,3,6,5
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Childhood Leukemia,1,1,1
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Chronic Liver Disease and Cirrhosis,3,5,3
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Clinical Research,6,17,15
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Colo-Rectal Cancer,7,34,22
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Complementary and Alternative Medicine,2,2,1
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Dental/Oral and Craniofacial Disease,1,2,2
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Diabetes,2,2,1
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Diagnostic Radiology,1,1,1
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Digestive Diseases,8,64,44
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Emerging Infectious Diseases,1,1,1
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Genetics,2,5,4
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,HIV/AIDS,1,1,1
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Immunization,1,1,1
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Infectious Diseases,1,1,1
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Injury - Traumatic brain injury,1,1,1
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Kidney Disease,2,2,1
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Liver Cancer,2,2,1
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Liver Disease,1,2,2
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Lung,2,3,2
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Neurosciences,2,3,2
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Nutrition,3,8,6
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Orphan Drug,2,2,2
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Ovarian Cancer,2,2,1
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Pain Conditions - Chronic,1,1,1
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Pancreatic Cancer,3,3,2
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Patient Safety,4,7,4
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Prevention,6,11,7
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Rare Diseases,9,16,13
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Urologic Diseases,1,1,1
French Cancer Funders - ORCID Confirmed,Colo-Rectal Cancer,Vaccine Related,2,5,3
French Cancer Funders - ORCID Confirmed,Comparative Effectiveness Research,,1,11,11
French Cancer Funders - ORCID Confirmed,Comparative Effectiveness Research,Cancer,1,8,8
French Cancer Funders - ORCID Confirmed,Comparative Effectiveness Research,Comparative Effectiveness Research,1,1,1
French Cancer Funders - ORCID Confirmed,Comparative Effectiveness Research,Cost Effectiveness Research,1,1,1
French Cancer Funders - ORCID Confirmed,Comparative Effectiveness Research,Health Services,1,1,1
French Cancer Funders - ORCID Confirmed,Comparative Effectiveness Research,Lung,1,1,1
French Cancer Funders - ORCID Confirmed,Comparative Effectiveness Research,Lung Cancer,1,1,1
French Cancer Funders - ORCID Confirmed,Comparative Effectiveness Research,Patient Safety,1,2,2
French Cancer Funders - ORCID Confirmed,Diagnostic Radiology,,2,35,35
French Cancer Funders - ORCID Confirmed,Diagnostic Radiology,Aging,1,1,1
French Cancer Funders - ORCID Confirmed,Diagnostic Radiology,Bioengineering,1,2,2
French Cancer Funders - ORCID Confirmed,Diagnostic Radiology,Breast Cancer,1,2,2
French Cancer Funders - ORCID Confirmed,Diagnostic Radiology,Cancer,2,6,6
French Cancer Funders - ORCID Confirmed,Diagnostic Radiology,Clinical Research,2,3,3
French Cancer Funders - ORCID Confirmed,Diagnostic Radiology,Colo-Rectal Cancer,1,1,1
French Cancer Funders - ORCID Confirmed,Diagnostic Radiology,Dental/Oral and Craniofacial Disease,1,1,1
French Cancer Funders - ORCID Confirmed,Diagnostic Radiology,Diagnostic Radiology,1,4,4
French Cancer Funders - ORCID Confirmed,Diagnostic Radiology,Digestive Diseases,2,6,6
French Cancer Funders - ORCID Confirmed,Diagnostic Radiology,Kidney Disease,1,1,1
French Cancer Funders - ORCID Confirmed,Diagnostic Radiology,Liver Cancer,1,1,1
French Cancer Funders - ORCID Confirmed,Diagnostic Radiology,Liver Disease,1,1,1
French Cancer Funders - ORCID Confirmed,Diagnostic Radiology,Lung Cancer,1,1,1
French Cancer Funders - ORCID Confirmed,Diagnostic Radiology,Mental Health,1,1,1
French Cancer Funders - ORCID Confirmed,Diagnostic Radiology,Neurosciences,1,1,1
French Cancer Funders - ORCID Confirmed,Diagnostic Radiology,Pain Research,1,1,1
French Cancer Funders - ORCID Confirmed,Diagnostic Radiology,Patient Safety,1,1,1
French Cancer Funders - ORCID Confirmed,Diagnostic Radiology,Prevention,1,1,1
French Cancer Funders - ORCID Confirmed,Diagnostic Radiology,Rare Diseases,2,4,4
French Cancer Funders - ORCID Confirmed,Diagnostic Radiology,Rehabilitation,1,1,1
French Cancer Funders - ORCID Confirmed,Digestive Diseases,,14,373,211
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Aging,7,8,4
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Bioengineering,1,1,1
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Biotechnology,6,14,7
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Breast Cancer,1,4,4
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Cancer,11,96,57
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Cardiovascular,1,1,1
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Chronic Liver Disease and Cirrhosis,1,2,2
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Clinical Research,11,36,21
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Clinical Trials and Supportive Activities,7,22,14
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Colo-Rectal Cancer,6,39,14
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Comparative Effectiveness Research,1,1,1
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Complementary and Alternative Medicine,1,1,1
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Diabetes,1,1,1
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Diagnostic Radiology,3,3,2
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Digestive Diseases,12,83,51
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Drug Abuse (NIDA Only),2,2,1
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Estrogen,4,4,1
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Genetic Testing,2,2,1
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Genetics,8,43,18
French Cancer Funders - ORCID Confirmed,Digestive Diseases,HIV/AIDS,1,2,2
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Hematology,1,1,1
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Hepatitis,4,4,1
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Human Genome,4,12,3
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Liver Cancer,1,1,1
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Liver Disease,6,9,6
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Lung,1,1,1
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Lung Cancer,4,10,3
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Mental Health,1,1,1
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Neurosciences,1,4,4
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Nutrition,2,4,4
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Organ Transplantation,5,5,2
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Patient Safety,4,6,6
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Prevention,8,9,6
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Rare Diseases,8,18,9
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Stem Cell Research - Nonembryonic - Human,4,4,1
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Tobacco,4,4,1
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Urologic Diseases,2,2,1
French Cancer Funders - ORCID Confirmed,Digestive Diseases,Uterine Cancer,4,6,2
French Cancer Funders - ORCID Confirmed,Foodborne Illness,,1,2,2
French Cancer Funders - ORCID Confirmed,Foodborne Illness,Biotechnology,1,1,1
French Cancer Funders - ORCID Confirmed,Foodborne Illness,Foodborne Illness,1,2,2
French Cancer Funders - ORCID Confirmed,Foodborne Illness,Genetics,1,2,2
French Cancer Funders - ORCID Confirmed,Foodborne Illness,Neurodegenerative,1,1,1
French Cancer Funders - ORCID Confirmed,Foodborne Illness,Rare Diseases,1,1,1
French Cancer Funders - ORCID Confirmed,Genetics,,16,268,209
French Cancer Funders - ORCID Confirmed,Genetics,Aging,2,2,2
French Cancer Funders - ORCID Confirmed,Genetics,Alzheimer's Disease including Alzheimer's Disease Related Dementias (AD/ADRD),1,1,1
French Cancer Funders - ORCID Confirmed,Genetics,Antimicrobial Resistance,3,5,3
French Cancer Funders - ORCID Confirmed,Genetics,Atherosclerosis,1,1,1
French Cancer Funders - ORCID Confirmed,Genetics,Bioengineering,3,6,4
French Cancer Funders - ORCID Confirmed,Genetics,Biotechnology,11,22,20
French Cancer Funders - ORCID Confirmed,Genetics,Brain Disorders,3,3,3
French Cancer Funders - ORCID Confirmed,Genetics,Breast Cancer,6,14,9
French Cancer Funders - ORCID Confirmed,Genetics,Cancer,15,118,87
French Cancer Funders - ORCID Confirmed,Genetics,Childhood Leukemia,5,13,9
French Cancer Funders - ORCID Confirmed,Genetics,Climate-Related Exposures and Conditions,1,4,4
French Cancer Funders - ORCID Confirmed,Genetics,Clinical Research,10,26,20
French Cancer Funders - ORCID Confirmed,Genetics,Clinical Trials and Supportive Activities,1,1,1
French Cancer Funders - ORCID Confirmed,Genetics,Colo-Rectal Cancer,7,11,8
French Cancer Funders - ORCID Confirmed,Genetics,Congenital Structural Anomalies,2,2,1
French Cancer Funders - ORCID Confirmed,Genetics,Dental/Oral and Craniofacial Disease,3,4,4
French Cancer Funders - ORCID Confirmed,Genetics,Diagnostic Radiology,2,2,2
French Cancer Funders - ORCID Confirmed,Genetics,Digestive Diseases,7,11,8
French Cancer Funders - ORCID Confirmed,Genetics,Emerging Infectious Diseases,4,4,3
French Cancer Funders - ORCID Confirmed,Genetics,Eye Disease And Disorders Of Vision,3,3,2
French Cancer Funders - ORCID Confirmed,Genetics,Genetic Testing,1,1,1
French Cancer Funders - ORCID Confirmed,Genetics,Genetics,15,84,71
French Cancer Funders - ORCID Confirmed,Genetics,HIV/AIDS,1,1,1
French Cancer Funders - ORCID Confirmed,Genetics,Health Services,1,1,1
French Cancer Funders - ORCID Confirmed,Genetics,Hematology,6,26,21
French Cancer Funders - ORCID Confirmed,Genetics,Human Genome,4,4,3
French Cancer Funders - ORCID Confirmed,Genetics,Huntington's Disease,2,2,1
French Cancer Funders - ORCID Confirmed,Genetics,Hypertension,1,1,1
French Cancer Funders - ORCID Confirmed,Genetics,Immunization,4,4,3
French Cancer Funders - ORCID Confirmed,Genetics,Infectious Diseases,4,7,5
French Cancer Funders - ORCID Confirmed,Genetics,Kidney Disease,2,2,2
French Cancer Funders - ORCID Confirmed,Genetics,Liver Disease,1,1,1
French Cancer Funders - ORCID Confirmed,Genetics,Lung,4,9,9
French Cancer Funders - ORCID Confirmed,Genetics,Lung Cancer,1,1,1
French Cancer Funders - ORCID Confirmed,Genetics,Lymphoma,2,12,12
French Cancer Funders - ORCID Confirmed,Genetics,Mental Health,1,1,1
French Cancer Funders - ORCID Confirmed,Genetics,Neuroblastoma,1,1,1
French Cancer Funders - ORCID Confirmed,Genetics,Neurodegenerative,1,1,1
French Cancer Funders - ORCID Confirmed,Genetics,Neurosciences,1,1,1
French Cancer Funders - ORCID Confirmed,Genetics,Nutrition,1,1,1
French Cancer Funders - ORCID Confirmed,Genetics,Orphan Drug,3,6,4
French Cancer Funders - ORCID Confirmed,Genetics,Pain Research,1,1,1
French Cancer Funders - ORCID Confirmed,Genetics,Patient Safety,2,2,2
French Cancer Funders - ORCID Confirmed,Genetics,Pediatric,7,8,5
French Cancer Funders - ORCID Confirmed,Genetics,Prevention,5,5,4
French Cancer Funders - ORCID Confirmed,Genetics,Rare Diseases,15,53,44
French Cancer Funders - ORCID Confirmed,Genetics,Regenerative Medicine,2,2,2
French Cancer Funders - ORCID Confirmed,Genetics,Stem Cell Research,9,10,8
French Cancer Funders - ORCID Confirmed,Genetics,Stem Cell Research - Nonembryonic - Human,2,3,3
