funder_name,grnt_rcdc,pub_rcdc,nb_grnts,nb_obs,nb_pubs
National Cancer Institute,Clinical Research,Networking and Information Technology R&D,136,219,164
National Cancer Institute,Clinical Research,Neuroblastoma,32,39,23
National Cancer Institute,Clinical Research,Neurodegenerative,119,160,125
National Cancer Institute,Clinical Research,Neurofibromatosis,11,17,12
National Cancer Institute,Clinical Research,Neurosciences,523,1249,872
National Cancer Institute,Clinical Research,Nutrition,589,1427,824
National Cancer Institute,Clinical Research,Obesity,262,407,233
National Cancer Institute,Clinical Research,Organ Transplantation,40,48,32
National Cancer Institute,Clinical Research,Orphan Drug,377,556,310
National Cancer Institute,Clinical Research,Osteoarthritis,5,6,6
National Cancer Institute,Clinical Research,Osteoporosis,33,43,36
National Cancer Institute,Clinical Research,Otitis Media,3,4,3
National Cancer Institute,Clinical Research,Ovarian Cancer,190,352,186
National Cancer Institute,Clinical Research,Pain Conditions - Chronic,93,110,77
National Cancer Institute,Clinical Research,Pain Research,59,100,84
National Cancer Institute,Clinical Research,Pancreatic Cancer,118,164,92
National Cancer Institute,Clinical Research,Parkinson's Disease,15,19,16
National Cancer Institute,Clinical Research,Patient Safety,250,376,246
National Cancer Institute,Clinical Research,Pediatric,491,832,575
National Cancer Institute,Clinical Research,Pediatric AIDS,3,3,2
National Cancer Institute,Clinical Research,Pediatric Cancer,155,219,110
National Cancer Institute,Clinical Research,Pediatric Research Initiative,108,166,104
National Cancer Institute,Clinical Research,Perinatal - Birth - Preterm (LBW),14,15,8
National Cancer Institute,Clinical Research,Perinatal Period - Conditions Originating in Perinatal Period,34,41,36
National Cancer Institute,Clinical Research,Peripheral Neuropathy,16,18,15
National Cancer Institute,Clinical Research,Physical Rehabilitation,5,5,3
National Cancer Institute,Clinical Research,Pneumonia,10,10,6
National Cancer Institute,Clinical Research,Pneumonia & Influenza,5,5,5
National Cancer Institute,Clinical Research,Polycystic Kidney Disease,3,3,2
National Cancer Institute,Clinical Research,Post-Traumatic Stress Disorder (PTSD),6,6,5
National Cancer Institute,Clinical Research,Prescription Drug Abuse,2,2,2
National Cancer Institute,Clinical Research,Prevention,1318,2970,1576
National Cancer Institute,Clinical Research,Prostate Cancer,334,784,403
National Cancer Institute,Clinical Research,Psoriasis,5,7,6
National Cancer Institute,Clinical Research,Rare Diseases,1617,5039,2899
National Cancer Institute,Clinical Research,Regenerative Medicine,218,350,270
National Cancer Institute,Clinical Research,Rehabilitation,81,93,54
National Cancer Institute,Clinical Research,Rett Syndrome,1,1,1
National Cancer Institute,Clinical Research,Rheumatoid Arthritis,5,5,5
National Cancer Institute,Clinical Research,Rural Health,22,26,22
National Cancer Institute,Clinical Research,Schizophrenia,3,5,5
National Cancer Institute,Clinical Research,Scleroderma,5,6,4
National Cancer Institute,Clinical Research,Septicemia,3,4,4
National Cancer Institute,Clinical Research,Serious Mental Illness,3,3,3
National Cancer Institute,Clinical Research,Sexual and Gender Minorities (SGM/LGBT*),4,5,3
National Cancer Institute,Clinical Research,Sexually Transmitted Diseases/Herpes,55,75,46
National Cancer Institute,Clinical Research,Sickle Cell Disease,5,5,3
National Cancer Institute,Clinical Research,Sleep Research,18,21,19
National Cancer Institute,Clinical Research,Small Pox,7,8,5
National Cancer Institute,Clinical Research,Smoking and Health,285,636,366
National Cancer Institute,Clinical Research,Spinal Cord Injury,3,3,3
National Cancer Institute,Clinical Research,Spinal Muscular Atrophy,1,1,1
National Cancer Institute,Clinical Research,Stem Cell Research,589,1244,821
National Cancer Institute,Clinical Research,Stem Cell Research - Embryonic - Human,11,11,7
National Cancer Institute,Clinical Research,Stem Cell Research - Embryonic - Non-Human,23,27,23
National Cancer Institute,Clinical Research,Stem Cell Research - Induced Pluripotent Stem Cell,10,12,10
National Cancer Institute,Clinical Research,Stem Cell Research - Induced Pluripotent Stem Cell - Human,9,13,11
National Cancer Institute,Clinical Research,Stem Cell Research - Nonembryonic - Human,249,350,209
National Cancer Institute,Clinical Research,Stem Cell Research - Nonembryonic - Non-Human,144,185,128
National Cancer Institute,Clinical Research,Stem Cell Research - Umbilical Cord Blood/ Placenta,10,12,7
National Cancer Institute,Clinical Research,Stem Cell Research - Umbilical Cord Blood/ Placenta - Human,5,5,3
National Cancer Institute,Clinical Research,Stroke,35,41,31
National Cancer Institute,Clinical Research,Substance Abuse,178,266,180
National Cancer Institute,Clinical Research,Substance Abuse Prevention,1,1,1
National Cancer Institute,Clinical Research,Suicide,6,6,6
National Cancer Institute,Clinical Research,Tobacco,130,271,166
National Cancer Institute,Clinical Research,Topical Microbicides,3,5,5
National Cancer Institute,Clinical Research,Transplantation,223,385,235
National Cancer Institute,Clinical Research,Tuberculosis,17,31,23
National Cancer Institute,Clinical Research,Underage Drinking,18,23,20
National Cancer Institute,Clinical Research,Urologic Diseases,461,1059,626
National Cancer Institute,Clinical Research,Uterine Cancer,42,45,18
National Cancer Institute,Clinical Research,Vaccine Related,352,698,450
National Cancer Institute,Clinical Research,Vaccine related (AIDS),5,17,17
National Cancer Institute,Clinical Research,Vector-Borne Diseases,21,42,27
National Cancer Institute,Clinical Research,Violence Against Women,2,2,2
National Cancer Institute,Clinical Research,Violence Research,12,14,12
National Cancer Institute,Clinical Research,Youth Violence,5,5,4
National Cancer Institute,Clinical Trials and Supportive Activities,,1014,14632,11079
National Cancer Institute,Clinical Trials and Supportive Activities,ALS,2,2,2
National Cancer Institute,Clinical Trials and Supportive Activities,Acquired Cognitive Impairment,7,8,6
National Cancer Institute,Clinical Trials and Supportive Activities,Acute Respiratory Distress Syndrome,3,3,3
National Cancer Institute,Clinical Trials and Supportive Activities,Adolescent Sexual Activity,3,3,3
National Cancer Institute,Clinical Trials and Supportive Activities,Aging,246,715,527
National Cancer Institute,Clinical Trials and Supportive Activities,"Alcoholism, Alcohol Use and Health",32,39,30
National Cancer Institute,Clinical Trials and Supportive Activities,Alzheimer's Disease,5,5,5
National Cancer Institute,Clinical Trials and Supportive Activities,Alzheimer's Disease including Alzheimer's Disease Related Dementias (AD/ADRD),1,1,1
National Cancer Institute,Clinical Trials and Supportive Activities,American Indians / Alaska Natives,9,27,15
National Cancer Institute,Clinical Trials and Supportive Activities,Antimicrobial Resistance,11,16,13
National Cancer Institute,Clinical Trials and Supportive Activities,Anxiety Disorders,5,6,6
National Cancer Institute,Clinical Trials and Supportive Activities,Arctic,7,11,5
National Cancer Institute,Clinical Trials and Supportive Activities,Arthritis,14,14,10
National Cancer Institute,Clinical Trials and Supportive Activities,Assistive Technology,5,8,8
National Cancer Institute,Clinical Trials and Supportive Activities,Asthma,7,8,8
National Cancer Institute,Clinical Trials and Supportive Activities,Ataxia Telangiectasia,1,1,1
National Cancer Institute,Clinical Trials and Supportive Activities,Atherosclerosis,13,22,17
National Cancer Institute,Clinical Trials and Supportive Activities,Attention Deficit Disorder (ADD),3,3,3
National Cancer Institute,Clinical Trials and Supportive Activities,Autoimmune Disease,32,41,37
National Cancer Institute,Clinical Trials and Supportive Activities,Basic Behavioral and Social Science,120,184,156
National Cancer Institute,Clinical Trials and Supportive Activities,Behavioral and Social Science,276,622,481
National Cancer Institute,Clinical Trials and Supportive Activities,Biodefense,10,11,11
National Cancer Institute,Clinical Trials and Supportive Activities,Bioengineering,131,539,393
National Cancer Institute,Clinical Trials and Supportive Activities,Biotechnology,213,475,360
National Cancer Institute,Clinical Trials and Supportive Activities,Brain Cancer,47,78,56
National Cancer Institute,Clinical Trials and Supportive Activities,Brain Disorders,194,423,332
National Cancer Institute,Clinical Trials and Supportive Activities,Breast Cancer,219,558,399
National Cancer Institute,Clinical Trials and Supportive Activities,Cancer,711,5942,4489
National Cancer Institute,Clinical Trials and Supportive Activities,Cannabinoid Research,4,6,4
National Cancer Institute,Clinical Trials and Supportive Activities,Cardiovascular,86,180,127
National Cancer Institute,Clinical Trials and Supportive Activities,Cerebral Palsy,1,1,1
National Cancer Institute,Clinical Trials and Supportive Activities,Cervical Cancer,20,33,25
National Cancer Institute,Clinical Trials and Supportive Activities,Childhood Leukemia,25,69,59
National Cancer Institute,Clinical Trials and Supportive Activities,Chronic Fatigue Syndrome (ME/CFS),2,2,2
National Cancer Institute,Clinical Trials and Supportive Activities,Chronic Liver Disease and Cirrhosis,12,16,16
National Cancer Institute,Clinical Trials and Supportive Activities,Chronic Obstructive Pulmonary Disease,6,11,10
National Cancer Institute,Clinical Trials and Supportive Activities,Climate-Related Exposures and Conditions,15,24,21
National Cancer Institute,Clinical Trials and Supportive Activities,Clinical Research,601,2230,1648
National Cancer Institute,Clinical Trials and Supportive Activities,Clinical Trials and Supportive Activities,745,6926,4629
National Cancer Institute,Clinical Trials and Supportive Activities,Colo-Rectal Cancer,105,203,145
National Cancer Institute,Clinical Trials and Supportive Activities,Comparative Effectiveness Research,45,57,42
National Cancer Institute,Clinical Trials and Supportive Activities,Complementary and Alternative Medicine,50,77,53
National Cancer Institute,Clinical Trials and Supportive Activities,Conditions Affecting the Embryonic and Fetal Periods,2,2,2
National Cancer Institute,Clinical Trials and Supportive Activities,Congenital Structural Anomalies,2,2,2
National Cancer Institute,Clinical Trials and Supportive Activities,Contraception/Reproduction,34,40,32
National Cancer Institute,Clinical Trials and Supportive Activities,Cost Effectiveness Research,12,23,12
National Cancer Institute,Clinical Trials and Supportive Activities,Crohn's Disease,3,3,1
National Cancer Institute,Clinical Trials and Supportive Activities,Dementia,16,21,15
National Cancer Institute,Clinical Trials and Supportive Activities,Dental/Oral and Craniofacial Disease,99,181,153
National Cancer Institute,Clinical Trials and Supportive Activities,Depression,46,78,63
National Cancer Institute,Clinical Trials and Supportive Activities,Diabetes,72,150,107
National Cancer Institute,Clinical Trials and Supportive Activities,Diagnostic Radiology,132,449,338
National Cancer Institute,Clinical Trials and Supportive Activities,Digestive Diseases,228,622,448
National Cancer Institute,Clinical Trials and Supportive Activities,Digestive Diseases - (Gallbladder),1,1,1
National Cancer Institute,Clinical Trials and Supportive Activities,Digestive Diseases - (Peptic Ulcer),2,2,2
National Cancer Institute,Clinical Trials and Supportive Activities,Down Syndrome,1,1,1
National Cancer Institute,Clinical Trials and Supportive Activities,Drug Abuse (NIDA Only),33,51,46
National Cancer Institute,Clinical Trials and Supportive Activities,Dystonia,1,1,1
National Cancer Institute,Clinical Trials and Supportive Activities,Eczema / Atopic Dermatitis,5,5,1
National Cancer Institute,Clinical Trials and Supportive Activities,Emergency Care,4,4,4
National Cancer Institute,Clinical Trials and Supportive Activities,Emerging Infectious Diseases,36,68,54
National Cancer Institute,Clinical Trials and Supportive Activities,Emphysema,2,2,2
National Cancer Institute,Clinical Trials and Supportive Activities,Endometriosis,1,2,2
National Cancer Institute,Clinical Trials and Supportive Activities,Epilepsy,3,3,3
National Cancer Institute,Clinical Trials and Supportive Activities,Estrogen,54,84,58
National Cancer Institute,Clinical Trials and Supportive Activities,Eye Disease And Disorders Of Vision,13,19,18
National Cancer Institute,Clinical Trials and Supportive Activities,Fibroid Tumors (Uterine),2,2,1
National Cancer Institute,Clinical Trials and Supportive Activities,Fibromyalgia,4,6,6
National Cancer Institute,Clinical Trials and Supportive Activities,Food Allergies,1,1,1
National Cancer Institute,Clinical Trials and Supportive Activities,Foodborne Illness,3,5,5
National Cancer Institute,Clinical Trials and Supportive Activities,Fragile X Syndrome,1,1,1
National Cancer Institute,Clinical Trials and Supportive Activities,Gene Therapy,4,4,4
National Cancer Institute,Clinical Trials and Supportive Activities,Genetic Testing,51,72,44
National Cancer Institute,Clinical Trials and Supportive Activities,Genetics,329,1289,971
National Cancer Institute,Clinical Trials and Supportive Activities,HIV/AIDS,77,145,115
National Cancer Institute,Clinical Trials and Supportive Activities,HPV and/or Cervical Cancer Vaccines,11,13,9
National Cancer Institute,Clinical Trials and Supportive Activities,Headaches,4,9,6
National Cancer Institute,Clinical Trials and Supportive Activities,Health Effects of Indoor Air Pollution,10,10,7
National Cancer Institute,Clinical Trials and Supportive Activities,Health Services,220,446,336
National Cancer Institute,Clinical Trials and Supportive Activities,Heart Disease,68,154,104
National Cancer Institute,Clinical Trials and Supportive Activities,Heart Disease - Coronary Heart Disease,29,47,30
National Cancer Institute,Clinical Trials and Supportive Activities,Hematology,125,261,197
National Cancer Institute,Clinical Trials and Supportive Activities,Hepatitis,18,34,29
National Cancer Institute,Clinical Trials and Supportive Activities,Hepatitis - B,2,2,2
National Cancer Institute,Clinical Trials and Supportive Activities,Hepatitis - C,5,10,10
National Cancer Institute,Clinical Trials and Supportive Activities,Hodgkin's Disease,1,1,1
National Cancer Institute,Clinical Trials and Supportive Activities,Homelessness,1,1,1
National Cancer Institute,Clinical Trials and Supportive Activities,Human Genome,97,179,119
