funder_name,grnt_rcdc,pub_rcdc,nb_grnts,nb_obs,nb_pubs
French Cancer Funders,Colo-Rectal Cancer,Hepatitis,5,5,3
French Cancer Funders,Colo-Rectal Cancer,Human Genome,3,10,10
French Cancer Funders,Colo-Rectal Cancer,Immunization,3,3,3
French Cancer Funders,Colo-Rectal Cancer,Infectious Diseases,4,4,4
French Cancer Funders,Colo-Rectal Cancer,Injury (total) Accidents/Adverse Effects,1,1,1
French Cancer Funders,Colo-Rectal Cancer,Kidney Disease,2,2,2
French Cancer Funders,Colo-Rectal Cancer,Liver Cancer,2,2,2
French Cancer Funders,Colo-Rectal Cancer,Liver Disease,1,1,1
French Cancer Funders,Colo-Rectal Cancer,Lung,5,7,5
French Cancer Funders,Colo-Rectal Cancer,Lung Cancer,8,12,6
French Cancer Funders,Colo-Rectal Cancer,Lymphoma,1,1,1
French Cancer Funders,Colo-Rectal Cancer,Networking and Information Technology R&D,1,1,1
French Cancer Funders,Colo-Rectal Cancer,Neurodegenerative,1,1,1
French Cancer Funders,Colo-Rectal Cancer,Neurosciences,3,4,4
French Cancer Funders,Colo-Rectal Cancer,Nutrition,2,14,13
French Cancer Funders,Colo-Rectal Cancer,Obesity,1,3,2
French Cancer Funders,Colo-Rectal Cancer,Organ Transplantation,1,1,1
French Cancer Funders,Colo-Rectal Cancer,Orphan Drug,5,5,3
French Cancer Funders,Colo-Rectal Cancer,Ovarian Cancer,1,1,1
French Cancer Funders,Colo-Rectal Cancer,Pain Research,1,1,1
French Cancer Funders,Colo-Rectal Cancer,Pancreatic Cancer,1,1,1
French Cancer Funders,Colo-Rectal Cancer,Patient Safety,10,14,8
French Cancer Funders,Colo-Rectal Cancer,Pediatric,3,6,6
French Cancer Funders,Colo-Rectal Cancer,Perinatal - Birth - Preterm (LBW),1,4,4
French Cancer Funders,Colo-Rectal Cancer,Perinatal Period - Conditions Originating in Perinatal Period,1,1,1
French Cancer Funders,Colo-Rectal Cancer,Prevention,12,52,40
French Cancer Funders,Colo-Rectal Cancer,Prostate Cancer,1,1,1
French Cancer Funders,Colo-Rectal Cancer,Rare Diseases,18,43,36
French Cancer Funders,Colo-Rectal Cancer,Regenerative Medicine,3,4,4
French Cancer Funders,Colo-Rectal Cancer,Rehabilitation,2,2,2
French Cancer Funders,Colo-Rectal Cancer,Sexually Transmitted Diseases/Herpes,1,1,1
French Cancer Funders,Colo-Rectal Cancer,Smoking and Health,1,1,1
French Cancer Funders,Colo-Rectal Cancer,Stem Cell Research,4,6,6
French Cancer Funders,Colo-Rectal Cancer,Stem Cell Research - Nonembryonic - Human,4,6,6
French Cancer Funders,Colo-Rectal Cancer,Stem Cell Research - Nonembryonic - Non-Human,3,3,3
French Cancer Funders,Colo-Rectal Cancer,Stroke,1,1,1
French Cancer Funders,Colo-Rectal Cancer,Substance Abuse,1,2,2
French Cancer Funders,Colo-Rectal Cancer,Tobacco,1,1,1
French Cancer Funders,Colo-Rectal Cancer,Transplantation,3,6,6
French Cancer Funders,Colo-Rectal Cancer,Urologic Diseases,3,4,3
French Cancer Funders,Colo-Rectal Cancer,Vaccine Related,4,5,5
French Cancer Funders,Colo-Rectal Cancer,Vector-Borne Diseases,1,3,3
French Cancer Funders,Comparative Effectiveness Research,,4,146,145
French Cancer Funders,Comparative Effectiveness Research,Aging,2,4,4
French Cancer Funders,Comparative Effectiveness Research,"Alcoholism, Alcohol Use and Health",1,1,1
French Cancer Funders,Comparative Effectiveness Research,Bioengineering,1,2,2
French Cancer Funders,Comparative Effectiveness Research,Biotechnology,1,1,1
French Cancer Funders,Comparative Effectiveness Research,Brain Disorders,1,1,1
French Cancer Funders,Comparative Effectiveness Research,Breast Cancer,2,20,20
French Cancer Funders,Comparative Effectiveness Research,Cancer,4,30,30
French Cancer Funders,Comparative Effectiveness Research,Clinical Research,3,9,9
French Cancer Funders,Comparative Effectiveness Research,Clinical Trials and Supportive Activities,2,8,7
French Cancer Funders,Comparative Effectiveness Research,Comparative Effectiveness Research,1,1,1
French Cancer Funders,Comparative Effectiveness Research,Contraception/Reproduction,1,1,1
French Cancer Funders,Comparative Effectiveness Research,Dental/Oral and Craniofacial Disease,1,1,1
French Cancer Funders,Comparative Effectiveness Research,Diagnostic Radiology,1,2,2
French Cancer Funders,Comparative Effectiveness Research,Digestive Diseases,3,5,5
French Cancer Funders,Comparative Effectiveness Research,Emerging Infectious Diseases,1,1,1
French Cancer Funders,Comparative Effectiveness Research,Estrogen,1,2,2
French Cancer Funders,Comparative Effectiveness Research,Genetics,1,3,3
French Cancer Funders,Comparative Effectiveness Research,Health Services,2,3,3
French Cancer Funders,Comparative Effectiveness Research,Hematology,1,1,1
French Cancer Funders,Comparative Effectiveness Research,Human Genome,1,1,1
French Cancer Funders,Comparative Effectiveness Research,Immunization,1,1,1
French Cancer Funders,Comparative Effectiveness Research,Neurosciences,2,3,3
French Cancer Funders,Comparative Effectiveness Research,Patient Safety,3,9,9
French Cancer Funders,Comparative Effectiveness Research,Pediatric,2,2,2
French Cancer Funders,Comparative Effectiveness Research,Prevention,2,5,5
French Cancer Funders,Comparative Effectiveness Research,Prostate Cancer,1,3,3
French Cancer Funders,Comparative Effectiveness Research,Rare Diseases,3,4,4
French Cancer Funders,Comparative Effectiveness Research,Stem Cell Research,1,1,1
French Cancer Funders,Comparative Effectiveness Research,Stem Cell Research - Nonembryonic - Human,1,1,1
French Cancer Funders,Comparative Effectiveness Research,Teenage Pregnancy,1,1,1
French Cancer Funders,Comparative Effectiveness Research,Transplantation,1,1,1
French Cancer Funders,Comparative Effectiveness Research,Urologic Diseases,1,8,8
French Cancer Funders,Comparative Effectiveness Research,Vaccine Related,1,1,1
French Cancer Funders,Cost Effectiveness Research,,4,147,147
French Cancer Funders,Cost Effectiveness Research,Aging,1,4,4
French Cancer Funders,Cost Effectiveness Research,Assistive Technology,1,1,1
French Cancer Funders,Cost Effectiveness Research,Behavioral and Social Science,1,1,1
French Cancer Funders,Cost Effectiveness Research,Bioengineering,2,2,2
French Cancer Funders,Cost Effectiveness Research,Biotechnology,1,2,2
French Cancer Funders,Cost Effectiveness Research,Breast Cancer,1,6,6
French Cancer Funders,Cost Effectiveness Research,Cancer,4,27,27
French Cancer Funders,Cost Effectiveness Research,Cardiovascular,1,1,1
French Cancer Funders,Cost Effectiveness Research,Cervical Cancer,1,2,2
French Cancer Funders,Cost Effectiveness Research,Chronic Liver Disease and Cirrhosis,1,1,1
French Cancer Funders,Cost Effectiveness Research,Clinical Research,4,19,19
French Cancer Funders,Cost Effectiveness Research,Clinical Trials and Supportive Activities,3,6,6
French Cancer Funders,Cost Effectiveness Research,Comparative Effectiveness Research,1,1,1
French Cancer Funders,Cost Effectiveness Research,Cost Effectiveness Research,1,1,1
French Cancer Funders,Cost Effectiveness Research,Diagnostic Radiology,2,5,5
French Cancer Funders,Cost Effectiveness Research,Emerging Infectious Diseases,1,1,1
French Cancer Funders,Cost Effectiveness Research,Immunization,1,1,1
French Cancer Funders,Cost Effectiveness Research,Infectious Diseases,2,3,3
French Cancer Funders,Cost Effectiveness Research,Kidney Disease,1,4,4
French Cancer Funders,Cost Effectiveness Research,Lung,1,1,1
French Cancer Funders,Cost Effectiveness Research,Lung Cancer,1,1,1
French Cancer Funders,Cost Effectiveness Research,Malaria,1,1,1
French Cancer Funders,Cost Effectiveness Research,Networking and Information Technology R&D,1,1,1
French Cancer Funders,Cost Effectiveness Research,Orphan Drug,1,1,1
French Cancer Funders,Cost Effectiveness Research,Patient Safety,1,3,3
French Cancer Funders,Cost Effectiveness Research,Prevention,1,1,1
French Cancer Funders,Cost Effectiveness Research,Rare Diseases,3,4,4
French Cancer Funders,Cost Effectiveness Research,Spinal Cord Injury,1,1,1
French Cancer Funders,Cost Effectiveness Research,Urologic Diseases,2,32,32
French Cancer Funders,Diagnostic Radiology,,9,476,475
French Cancer Funders,Diagnostic Radiology,Aging,2,3,3
French Cancer Funders,Diagnostic Radiology,Assistive Technology,1,1,1
French Cancer Funders,Diagnostic Radiology,Autoimmune Disease,1,1,1
French Cancer Funders,Diagnostic Radiology,Bioengineering,3,4,4
French Cancer Funders,Diagnostic Radiology,Biotechnology,4,8,8
French Cancer Funders,Diagnostic Radiology,Brain Disorders,4,8,8
French Cancer Funders,Diagnostic Radiology,Breast Cancer,1,1,1
French Cancer Funders,Diagnostic Radiology,Cancer,7,107,107
French Cancer Funders,Diagnostic Radiology,Childhood Leukemia,1,2,2
French Cancer Funders,Diagnostic Radiology,Clinical Research,8,84,84
French Cancer Funders,Diagnostic Radiology,Clinical Trials and Supportive Activities,3,13,13
French Cancer Funders,Diagnostic Radiology,Comparative Effectiveness Research,2,4,4
French Cancer Funders,Diagnostic Radiology,Complementary and Alternative Medicine,1,2,2
French Cancer Funders,Diagnostic Radiology,Dental/Oral and Craniofacial Disease,3,4,4
French Cancer Funders,Diagnostic Radiology,Diagnostic Radiology,8,54,54
French Cancer Funders,Diagnostic Radiology,Digestive Diseases,3,4,4
French Cancer Funders,Diagnostic Radiology,Eye Disease And Disorders Of Vision,1,1,1
French Cancer Funders,Diagnostic Radiology,Genetic Testing,1,1,1
French Cancer Funders,Diagnostic Radiology,Genetics,4,18,18
French Cancer Funders,Diagnostic Radiology,Health Services,1,1,1
French Cancer Funders,Diagnostic Radiology,Heart Disease,1,1,1
French Cancer Funders,Diagnostic Radiology,Hematology,3,18,18
French Cancer Funders,Diagnostic Radiology,Human Genome,1,3,3
French Cancer Funders,Diagnostic Radiology,Immunization,1,7,7
French Cancer Funders,Diagnostic Radiology,Kidney Disease,2,3,3
French Cancer Funders,Diagnostic Radiology,Liver Cancer,1,1,1
French Cancer Funders,Diagnostic Radiology,Liver Disease,1,1,1
French Cancer Funders,Diagnostic Radiology,Lung,6,22,22
French Cancer Funders,Diagnostic Radiology,Lung Cancer,3,24,24
French Cancer Funders,Diagnostic Radiology,Lymphoma,1,2,2
French Cancer Funders,Diagnostic Radiology,Neurodegenerative,2,2,2
French Cancer Funders,Diagnostic Radiology,Neurofibromatosis,1,1,1
French Cancer Funders,Diagnostic Radiology,Neurosciences,2,2,2
French Cancer Funders,Diagnostic Radiology,Nutrition,1,1,1
French Cancer Funders,Diagnostic Radiology,Orphan Drug,4,6,6
French Cancer Funders,Diagnostic Radiology,Osteoporosis,1,1,1
French Cancer Funders,Diagnostic Radiology,Ovarian Cancer,1,4,4
French Cancer Funders,Diagnostic Radiology,Pain Conditions - Chronic,1,2,2
French Cancer Funders,Diagnostic Radiology,Pain Research,1,1,1
French Cancer Funders,Diagnostic Radiology,Patient Safety,5,22,22
French Cancer Funders,Diagnostic Radiology,Pediatric,2,2,2
French Cancer Funders,Diagnostic Radiology,Pediatric Cancer,1,1,1
French Cancer Funders,Diagnostic Radiology,Prevention,6,11,11
French Cancer Funders,Diagnostic Radiology,Rare Diseases,9,57,57
French Cancer Funders,Diagnostic Radiology,Regenerative Medicine,3,7,7
French Cancer Funders,Diagnostic Radiology,Stem Cell Research,3,9,9
French Cancer Funders,Diagnostic Radiology,Stem Cell Research - Nonembryonic - Human,2,6,6
French Cancer Funders,Diagnostic Radiology,Stem Cell Research - Nonembryonic - Non-Human,1,1,1
French Cancer Funders,Diagnostic Radiology,Stem Cell Research - Umbilical Cord Blood/ Placenta - Human,1,1,1
French Cancer Funders,Diagnostic Radiology,Stroke,1,1,1
French Cancer Funders,Diagnostic Radiology,Substance Abuse,1,1,1
French Cancer Funders,Diagnostic Radiology,Tobacco,1,1,1
French Cancer Funders,Diagnostic Radiology,Transplantation,1,8,8
French Cancer Funders,Diagnostic Radiology,Urologic Diseases,2,2,2
French Cancer Funders,Diagnostic Radiology,Uterine Cancer,1,1,1
French Cancer Funders,Diagnostic Radiology,Vaccine Related,2,4,4
French Cancer Funders,Digestive Diseases,,61,1624,1392
French Cancer Funders,Digestive Diseases,Acquired Cognitive Impairment,4,7,5
French Cancer Funders,Digestive Diseases,Aging,16,41,33
French Cancer Funders,Digestive Diseases,Alzheimer's Disease including Alzheimer's Disease Related Dementias (AD/ADRD),2,2,1
French Cancer Funders,Digestive Diseases,Asthma,3,5,5
French Cancer Funders,Digestive Diseases,Atherosclerosis,1,1,1
French Cancer Funders,Digestive Diseases,Autoimmune Disease,5,5,5
French Cancer Funders,Digestive Diseases,Behavioral and Social Science,6,19,18
French Cancer Funders,Digestive Diseases,Biodefense,1,1,1
French Cancer Funders,Digestive Diseases,Bioengineering,11,14,13
French Cancer Funders,Digestive Diseases,Biotechnology,12,17,12
French Cancer Funders,Digestive Diseases,Brain Cancer,1,1,1
French Cancer Funders,Digestive Diseases,Brain Disorders,10,14,12
French Cancer Funders,Digestive Diseases,Breast Cancer,8,13,10
French Cancer Funders,Digestive Diseases,Cancer,45,270,240
French Cancer Funders,Digestive Diseases,Cardiovascular,5,7,7
French Cancer Funders,Digestive Diseases,Cervical Cancer,1,12,12
French Cancer Funders,Digestive Diseases,Childhood Leukemia,2,5,5
French Cancer Funders,Digestive Diseases,Climate-Related Exposures and Conditions,1,1,1
French Cancer Funders,Digestive Diseases,Clinical Research,39,183,163
French Cancer Funders,Digestive Diseases,Clinical Trials and Supportive Activities,18,60,57
French Cancer Funders,Digestive Diseases,Comparative Effectiveness Research,3,5,5
French Cancer Funders,Digestive Diseases,Contraception/Reproduction,2,3,3
French Cancer Funders,Digestive Diseases,Dementia,2,2,1
French Cancer Funders,Digestive Diseases,Dental/Oral and Craniofacial Disease,5,12,12
French Cancer Funders,Digestive Diseases,Depression,2,3,3
French Cancer Funders,Digestive Diseases,Diabetes,2,3,3
French Cancer Funders,Digestive Diseases,Diagnostic Radiology,9,25,25
French Cancer Funders,Digestive Diseases,Digestive Diseases,51,946,738
French Cancer Funders,Digestive Diseases,Emerging Infectious Diseases,1,1,1
French Cancer Funders,Digestive Diseases,Emphysema,1,1,1
French Cancer Funders,Digestive Diseases,Estrogen,1,3,3
French Cancer Funders,Digestive Diseases,Genetic Testing,1,1,1
French Cancer Funders,Digestive Diseases,Genetics,15,43,36
French Cancer Funders,Digestive Diseases,HIV/AIDS,2,3,3
French Cancer Funders,Digestive Diseases,HPV and/or Cervical Cancer Vaccines,1,1,1
French Cancer Funders,Digestive Diseases,Health Services,5,6,5
French Cancer Funders,Digestive Diseases,Heart Disease,5,8,7
French Cancer Funders,Digestive Diseases,Hematology,5,9,8
French Cancer Funders,Digestive Diseases,Human Genome,3,15,8
French Cancer Funders,Digestive Diseases,Immunization,8,13,11
French Cancer Funders,Digestive Diseases,Infant Mortality/ (LBW),1,1,1
French Cancer Funders,Digestive Diseases,Infectious Diseases,8,28,20
French Cancer Funders,Digestive Diseases,Injury (total) Accidents/Adverse Effects,1,2,2
French Cancer Funders,Digestive Diseases,Intellectual and Developmental Disabilities (IDD),4,9,6
French Cancer Funders,Digestive Diseases,Kidney Disease,4,12,12
French Cancer Funders,Digestive Diseases,Lung,4,4,4
French Cancer Funders,Digestive Diseases,Lung Cancer,3,3,3
French Cancer Funders,Digestive Diseases,Lymphoma,1,2,2
French Cancer Funders,Digestive Diseases,Mental Health,5,19,18
French Cancer Funders,Digestive Diseases,Mind and Body,4,4,4
French Cancer Funders,Digestive Diseases,Multiple Sclerosis,1,1,1
French Cancer Funders,Digestive Diseases,Networking and Information Technology R&D,2,3,3
French Cancer Funders,Digestive Diseases,Neurodegenerative,3,4,3
French Cancer Funders,Digestive Diseases,Neurosciences,10,19,17
French Cancer Funders,Digestive Diseases,Nutrition,7,12,11
French Cancer Funders,Digestive Diseases,Obesity,1,1,1
French Cancer Funders,Digestive Diseases,Organ Transplantation,1,1,1
French Cancer Funders,Digestive Diseases,Orphan Drug,4,5,5
French Cancer Funders,Digestive Diseases,Ovarian Cancer,4,8,6
French Cancer Funders,Digestive Diseases,Pain Conditions - Chronic,2,2,2
French Cancer Funders,Digestive Diseases,Pain Research,7,8,7
French Cancer Funders,Digestive Diseases,Patient Safety,21,38,34
French Cancer Funders,Digestive Diseases,Pediatric,8,28,28
French Cancer Funders,Digestive Diseases,Pediatric Cancer,2,3,3
French Cancer Funders,Digestive Diseases,Pediatric Research Initiative,4,7,7
French Cancer Funders,Digestive Diseases,Perinatal - Birth - Preterm (LBW),2,5,5
French Cancer Funders,Digestive Diseases,Perinatal Period - Conditions Originating in Perinatal Period,5,5,4
French Cancer Funders,Digestive Diseases,Peripheral Neuropathy,2,2,2
French Cancer Funders,Digestive Diseases,Prevention,22,53,48
French Cancer Funders,Digestive Diseases,Prostate Cancer,6,18,16
French Cancer Funders,Digestive Diseases,Rare Diseases,23,79,72
French Cancer Funders,Digestive Diseases,Regenerative Medicine,2,2,1
French Cancer Funders,Digestive Diseases,Rehabilitation,4,4,4
French Cancer Funders,Digestive Diseases,Schizophrenia,1,4,4
French Cancer Funders,Digestive Diseases,Septicemia,1,1,1
French Cancer Funders,Digestive Diseases,Serious Mental Illness,1,2,2
French Cancer Funders,Digestive Diseases,Sexually Transmitted Diseases/Herpes,3,8,8
French Cancer Funders,Digestive Diseases,Smoking and Health,1,4,4
French Cancer Funders,Digestive Diseases,Spinal Muscular Atrophy,2,2,1
French Cancer Funders,Digestive Diseases,Stem Cell Research,2,2,2
French Cancer Funders,Digestive Diseases,Stroke,1,1,1
French Cancer Funders,Digestive Diseases,Substance Abuse,2,2,2
French Cancer Funders,Digestive Diseases,Tobacco,3,6,6
French Cancer Funders,Digestive Diseases,Transplantation,1,1,1
French Cancer Funders,Digestive Diseases,Tuberculosis,1,1,1
French Cancer Funders,Digestive Diseases,Urologic Diseases,8,37,35
French Cancer Funders,Digestive Diseases,Uterine Cancer,1,1,1
